Black Body Radiation Experiment Wed, Mar 04, 2020 10:24 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.06224
0.00000	0.06047
0.00000	0.06273
0.00000	0.06257
0.00000	0.06112
0.00000	0.05838
0.00000	0.06015
0.00000	0.05967
0.00000	0.05967
0.00000	0.06015
0.00000	0.06418
0.00000	0.06482
0.00000	0.06418
0.00000	0.06257
0.00000	0.06144
0.00000	0.06401
0.00000	0.06546
0.00000	0.06144
0.00000	0.06208
0.00000	0.06369
0.00000	0.06273
0.00000	0.06015
0.00000	0.06144
0.00000	0.06401
0.00000	0.06369
0.00000	0.05967
0.00000	0.05983
0.00000	0.05935
0.00000	0.06224
0.00000	0.06466
0.00000	0.06096
0.00000	0.06096
0.00000	0.06369
0.00000	0.06385
0.00000	0.06240
0.00000	0.06224
0.00000	0.05902
0.01035	0.06627
0.01035	0.06482
0.01035	0.06562
0.01035	0.06160
0.01035	0.06160
0.01035	0.05645
0.01035	0.06627
0.01035	0.06434
0.01035	0.06321
0.01035	0.05935
0.01035	0.05983
0.01035	0.06144
0.01035	0.06659
0.01035	0.06015
0.01035	0.06353
0.01035	0.06353
0.01035	0.06466
0.01035	0.06063
0.01035	0.06144
0.01035	0.06128
0.01035	0.06530
0.01035	0.06176
0.01035	0.05758
0.01035	0.06273
0.01035	0.06514
0.01035	0.05919
0.01035	0.06160
0.01035	0.06530
0.01035	0.06031
0.01035	0.05999
0.01035	0.06240
0.01035	0.06369
0.01035	0.06160
0.01035	0.06015
0.01035	0.06257
0.01035	0.06546
0.01035	0.05919
0.01035	0.05919
0.01035	0.06063
0.01035	0.06144
0.01035	0.06047
0.01035	0.05838
0.01035	0.06611
0.01035	0.06611
0.01035	0.06224
0.01035	0.06031
0.01035	0.06096
0.01035	0.06257
0.01035	0.06208
0.01035	0.06289
0.01035	0.05967
0.01035	0.06031
0.01035	0.06337
0.01035	0.05919
0.01035	0.06337
0.01035	0.06337
0.01035	0.06369
0.01035	0.06257
0.01035	0.06498
0.01035	0.06675
0.02070	0.06144
0.02070	0.06192
0.02070	0.06273
0.02070	0.06176
0.02070	0.06369
0.03104	0.06063
0.03104	0.06659
0.03104	0.06224
0.03104	0.06047
0.03104	0.05902
0.03104	0.06353
0.03104	0.06240
0.03104	0.06578
0.03104	0.06208
0.04139	0.06498
0.04139	0.06385
0.05174	0.06434
0.06209	0.06289
0.08279	0.06096
0.12418	0.05902
0.49671	0.06144
1.05552	0.05725
1.81093	0.06466
2.62844	0.06273
3.43560	0.06305
3.81848	0.06289
3.95301	0.06353
3.96336	0.06418
3.96336	0.06208
3.96336	0.06611
3.95301	0.06401
3.96336	0.06884
3.96336	0.06530
3.96336	0.06498
3.96336	0.06482
3.96336	0.06756
3.96336	0.06208
3.96336	0.06434
3.97371	0.06514
3.97371	0.06916
3.97371	0.06691
3.99440	0.06916
4.02545	0.06369
4.12893	0.06852
4.33589	0.06160
4.63599	0.06546
4.94644	0.06546
5.26723	0.06337
5.48454	0.06530
5.79499	0.06530
6.12613	0.06257
6.38484	0.06498
6.70563	0.06772
7.03677	0.07077
7.35757	0.06981
7.81289	0.06578
8.16473	0.06643
8.50622	0.06595
8.83736	0.06981
9.12711	0.06144
9.42721	0.06578
9.69626	0.06707
9.93427	0.06627
10.21367	0.06739
10.50342	0.06836
10.79317	0.06836
11.03118	0.06804
11.17605	0.07335
11.40371	0.06997
11.68311	0.06578
11.92112	0.06820
12.20052	0.06659
12.42818	0.06772
12.67654	0.07045
12.90420	0.06884
13.09047	0.06739
13.28708	0.06627
13.49405	0.06788
13.70101	0.07142
13.90798	0.07190
14.12529	0.07061
14.32190	0.06820
14.52887	0.06804
14.76688	0.06675
14.99454	0.06675
15.22220	0.07094
15.43951	0.07593
15.67752	0.07496
16.05005	0.07383
16.33980	0.07882
16.63990	0.07464
17.05383	0.08011
17.34358	0.08945
17.66437	0.09878
17.94377	0.11118
18.23352	0.12969
18.53362	0.15029
18.80267	0.17137
19.06138	0.19198
19.34078	0.20405
19.62018	0.22497
19.94097	0.23189
20.26177	0.23157
20.59291	0.22658
20.81022	0.22433
21.03788	0.21628
21.30694	0.20662
21.56564	0.19246
21.88643	0.18522
22.21758	0.17363
22.48663	0.16365
22.74534	0.15592
23.00404	0.14803
23.22135	0.13596
23.43866	0.12840
23.68702	0.11166
23.93538	0.10860
24.17339	0.10828
24.41139	0.10136
24.62871	0.09943
24.84602	0.09556
25.06333	0.09041
25.29099	0.08703
25.53935	0.08365
25.80840	0.08075
26.05676	0.08349
26.31546	0.08349
26.60521	0.07625
26.79148	0.07963
27.06053	0.07496
27.29854	0.07512
27.54690	0.07448
27.80560	0.07126
28.06431	0.07383
28.33336	0.07061
28.61276	0.07528
28.88182	0.07480
29.21296	0.07271
29.52340	0.07077
29.81315	0.07174
30.08221	0.06788
