Black Body Radiation Experiment Wed, Mar 04, 2020 10:25 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.12164
0.00000	0.12196
0.00000	0.12309
0.00000	0.12357
0.00000	0.12180
0.00000	0.12260
0.00000	0.11938
0.00000	0.12421
0.00000	0.12486
0.01035	0.12647
0.01035	0.12647
0.01035	0.12212
0.01035	0.11987
0.01035	0.12759
0.01035	0.12309
0.01035	0.12663
0.01035	0.12695
0.01035	0.12228
0.01035	0.12614
0.01035	0.12743
0.01035	0.13226
0.01035	0.12309
0.01035	0.12453
0.01035	0.12631
0.01035	0.12840
0.01035	0.13146
0.01035	0.12196
0.01035	0.12647
0.01035	0.12904
0.01035	0.12904
0.01035	0.12148
0.01035	0.12888
0.01035	0.12936
0.01035	0.13129
0.01035	0.12727
0.01035	0.12405
0.01035	0.12663
0.01035	0.12808
0.01035	0.12743
0.01035	0.12405
0.01035	0.12808
0.01035	0.13210
0.01035	0.12759
0.01035	0.12486
0.01035	0.12679
0.01035	0.13162
0.01035	0.12598
0.01035	0.12647
0.01035	0.12631
0.01035	0.12598
0.01035	0.12856
0.01035	0.12421
0.01035	0.12743
0.01035	0.13097
0.01035	0.12985
0.01035	0.12614
0.01035	0.12421
0.01035	0.13017
0.01035	0.13081
0.01035	0.12663
0.01035	0.12373
0.01035	0.12856
0.01035	0.12936
0.01035	0.12920
0.01035	0.12759
0.01035	0.12679
0.01035	0.13097
0.01035	0.13226
0.01035	0.12856
0.01035	0.12486
0.01035	0.12582
0.01035	0.13129
0.01035	0.13194
0.01035	0.12759
0.01035	0.12969
0.01035	0.12357
0.02070	0.13178
0.02070	0.12920
0.02070	0.12502
0.02070	0.12566
0.02070	0.13033
0.02070	0.12985
0.02070	0.12743
0.02070	0.13001
0.03104	0.12566
0.03104	0.13146
0.03104	0.13033
0.03104	0.12631
0.03104	0.12985
0.04139	0.13435
0.04139	0.12566
0.04139	0.13146
0.04139	0.12888
0.05174	0.12856
0.05174	0.13065
0.06209	0.13017
0.06209	0.13290
0.07244	0.13339
0.07244	0.12614
0.08279	0.13178
0.08279	0.13226
0.08279	0.13242
0.09313	0.13451
0.09313	0.13049
0.10348	0.13097
0.10348	0.13049
0.11383	0.13081
0.11383	0.12727
0.11383	0.13516
0.12418	0.13435
0.12418	0.13323
0.13453	0.13419
0.13453	0.13242
0.14487	0.13371
0.15522	0.12856
0.15522	0.13274
0.16557	0.13274
0.17592	0.13210
0.18627	0.13403
0.19662	0.13435
0.22766	0.13564
0.32079	0.13484
0.55880	0.13210
0.76577	0.13387
0.99343	0.13564
1.22109	0.13580
1.42805	0.13081
1.62467	0.13242
1.75919	0.12791
1.87302	0.13129
1.93511	0.13033
1.96616	0.13129
1.96616	0.13596
1.96616	0.13242
1.96616	0.13355
1.96616	0.13564
1.96616	0.13226
1.96616	0.12534
1.97651	0.13113
1.97651	0.13097
1.97651	0.13178
1.97651	0.12711
1.97651	0.13162
1.97651	0.13194
1.97651	0.13274
1.97651	0.13371
1.98685	0.13403
1.98685	0.12582
1.98685	0.13146
1.99720	0.13290
1.99720	0.13403
1.99720	0.13033
1.99720	0.13129
2.00755	0.13129
2.00755	0.12759
2.00755	0.13017
2.00755	0.13001
2.01790	0.13162
2.01790	0.13258
2.01790	0.13274
2.01790	0.13097
2.02825	0.13033
2.02825	0.12808
2.03859	0.13403
2.03859	0.13049
2.04894	0.13307
2.04894	0.13178
2.05929	0.13210
2.05929	0.13258
2.06964	0.13500
2.07999	0.12550
2.09034	0.12952
2.11103	0.12936
2.13173	0.12743
2.17312	0.13065
2.23521	0.13226
2.32834	0.12759
2.42148	0.13307
2.53531	0.12920
2.66983	0.13146
2.81471	0.13580
2.94924	0.13194
