Black Body Radiation Experiment Wed, Mar 04, 2020 10:24 AM
Sensor Position (Degrees)	Light Intensity (Volts)
13.84589	0.00076
14.00111	0.00092
14.14598	0.00317
14.29086	0.00784
14.41504	0.00655
14.61165	0.00720
14.77722	0.00543
14.92210	0.00543
15.07732	0.00140
15.18080	0.00108
15.28429	0.00639
15.39812	0.00591
15.54299	0.01042
15.70856	0.01058
15.96727	0.00993
16.14319	0.01380
16.32945	0.01621
16.58816	0.02007
16.86756	0.02426
17.14696	0.03697
17.44706	0.05114
17.73681	0.06305
18.04725	0.08494
18.38874	0.11021
18.65780	0.14385
18.89581	0.16928
19.14416	0.19375
19.35113	0.21419
19.58914	0.22658
19.87888	0.23817
20.15829	0.23560
20.41699	0.23302
20.60326	0.22513
20.79987	0.22014
21.00684	0.20727
21.22415	0.19455
21.45181	0.17990
21.64843	0.15995
21.85539	0.15061
22.01061	0.14047
22.20723	0.12631
22.40384	0.11729
22.61081	0.10779
22.80742	0.09186
23.02474	0.08365
23.22135	0.07480
23.45936	0.06176
23.67667	0.05146
23.90433	0.04872
24.12165	0.04164
24.32861	0.03971
24.58731	0.03166
24.83567	0.02909
25.05298	0.02168
25.22890	0.02394
25.41517	0.01718
25.59109	0.01734
25.80840	0.01202
25.99467	0.00864
26.20163	0.00703
26.39825	0.00945
26.59486	0.00881
26.82252	0.00655
27.02949	0.00446
27.23645	0.00543
27.44342	0.00430
27.67108	0.00559
27.88839	0.00768
28.10570	0.00365
28.36441	0.00446
28.63346	0.00285
28.97495	0.00301
29.33714	-0.00214
29.73037	-0.00246
30.07186	-0.00472
