Black Body Radiation Experiment Wed, Mar 04, 2020 10:24 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.02828
0.00000	0.02780
0.00000	0.02522
0.00000	0.02989
0.00000	0.03166
0.00000	0.02828
0.00000	0.03198
0.00000	0.02603
0.00000	0.02587
0.00000	0.02764
0.00000	0.03247
0.00000	0.02973
0.00000	0.02812
0.00000	0.03214
0.00000	0.02474
0.00000	0.03086
0.00000	0.03037
0.00000	0.02957
0.00000	0.02957
0.00000	0.02796
0.00000	0.03086
0.00000	0.03021
0.00000	0.02957
0.00000	0.02699
0.00000	0.02748
0.00000	0.02506
0.00000	0.02603
0.01035	0.03118
0.01035	0.03182
0.01035	0.02989
0.01035	0.02474
0.01035	0.02764
0.01035	0.03037
0.02070	0.03327
0.02070	0.02667
0.03104	0.02973
0.05174	0.02893
0.18627	0.02876
0.49671	0.02410
0.97273	0.02458
1.51084	0.02715
1.89372	0.02667
2.20417	0.02893
2.48357	0.02828
2.69053	0.02748
2.83541	0.02828
2.94924	0.03118
3.06307	0.02925
3.15620	0.02925
3.22864	0.02715
3.32177	0.02587
3.43560	0.03102
3.55978	0.02715
3.69431	0.02764
3.83918	0.02651
4.00475	0.02844
4.14963	0.02957
4.31520	0.02812
4.49112	0.03053
4.66704	0.02168
4.83261	0.02973
5.04992	0.02828
5.18445	0.02619
5.27758	0.02957
5.37071	0.02571
5.45350	0.02748
5.52594	0.02603
5.57768	0.02571
5.62942	0.02989
5.68116	0.02522
5.73290	0.02603
5.79499	0.02844
5.84673	0.02377
5.90882	0.02715
5.97091	0.02345
6.02265	0.02603
6.07439	0.02715
6.12613	0.02587
6.19857	0.02635
6.27101	0.02490
6.32275	0.02699
6.37449	0.02458
6.42623	0.02152
6.48832	0.02442
6.54006	0.02635
6.60215	0.02667
6.66424	0.02313
6.73668	0.02587
6.78842	0.02555
6.85051	0.02989
6.91259	0.03150
6.96434	0.02474
7.03677	0.02796
7.11956	0.02925
7.21269	0.03150
7.30583	0.02780
7.37826	0.02506
7.45070	0.02200
7.54383	0.02490
7.63697	0.02764
7.75080	0.02925
7.85428	0.02587
7.95776	0.02683
8.05090	0.02329
8.16473	0.02812
8.25786	0.02812
8.36134	0.02442
8.44413	0.02780
8.52691	0.02410
8.59935	0.02796
8.65109	0.02909
8.70283	0.02796
8.77527	0.02812
8.83736	0.02844
8.89945	0.02973
8.95119	0.02909
9.00293	0.02764
9.05467	0.02764
9.11676	0.02909
9.16850	0.02410
9.24094	0.02506
9.29268	0.02860
9.34442	0.02683
9.38581	0.02635
9.42721	0.02941
9.49964	0.02860
9.56173	0.03118
9.64452	0.02941
9.70661	0.03134
9.75835	0.03520
9.82044	0.03343
9.91357	0.02748
10.00671	0.02715
10.08949	0.02989
10.17228	0.03359
10.27576	0.02732
10.36889	0.02860
10.46203	0.02780
10.56551	0.03424
10.66899	0.03134
10.79317	0.03166
10.88630	0.03585
10.97944	0.03440
11.16570	0.03504
11.27953	0.03810
11.41406	0.04132
11.54859	0.04550
11.69346	0.04727
11.84868	0.04679
12.02460	0.05291
12.15913	0.05613
12.33505	0.06305
12.47992	0.07094
12.64550	0.07882
12.83176	0.09234
13.04908	0.10377
13.25604	0.12003
13.46300	0.13773
13.68032	0.16139
13.93902	0.17749
14.19773	0.19825
14.44608	0.21113
14.64270	0.22867
14.79792	0.23286
14.95314	0.24042
15.08767	0.23914
15.19115	0.24091
15.27394	0.24574
15.34637	0.24155
15.40846	0.23672
15.49125	0.23383
15.57404	0.22916
15.66717	0.22771
15.76030	0.22433
15.86378	0.21338
15.95692	0.20807
16.08110	0.20083
16.19493	0.19310
16.31911	0.18538
16.43294	0.17781
16.56746	0.16848
16.70199	0.16059
16.85721	0.15383
16.99174	0.14771
17.12626	0.13757
17.24009	0.13033
17.39532	0.12293
17.51950	0.11423
17.66437	0.10458
17.79890	0.09846
17.95412	0.09106
18.11969	0.08751
18.27491	0.08011
18.44049	0.07077
18.58536	0.06546
18.74058	0.06273
18.87511	0.05790
19.00964	0.05082
19.15451	0.04824
19.30973	0.04840
19.48565	0.04486
19.67192	0.04727
19.83749	0.04164
20.00306	0.04389
20.16863	0.04019
20.32386	0.04261
20.49978	0.03633
20.68604	0.04196
20.86196	0.03858
21.03788	0.03762
21.19311	0.03746
21.35868	0.03295
21.50355	0.03053
21.66912	0.03102
21.81400	0.03504
21.98992	0.03408
22.14514	0.03504
22.33141	0.03037
22.50733	0.03166
22.65220	0.03504
22.79708	0.03070
22.97300	0.02764
23.19031	0.03214
23.38692	0.03408
23.62493	0.03134
23.85259	0.03198
24.08025	0.03472
24.29756	0.02941
24.52522	0.03005
24.78393	0.03021
25.01159	0.03263
25.27029	0.03343
25.51865	0.03118
25.77736	0.02973
26.00502	0.03311
26.28442	0.03182
26.60521	0.02748
26.92601	0.02780
27.28819	0.02732
27.69177	0.03005
28.16779	0.03279
28.70590	0.03166
29.15087	0.03359
29.66828	0.03231
30.15464	0.03134
