Black Body Radiation Experiment Wed, Mar 04, 2020 10:27 AM
Sensor Position (Degrees)	Light Intensity (Volts)
6.32275	-0.54280
6.43658	-0.55342
6.56076	-0.54087
6.68493	-0.53797
6.81946	-0.55391
6.96434	-0.53137
7.09886	-0.53041
7.21269	-0.53218
7.30583	-0.52397
7.37826	-0.53733
7.43000	-0.54843
7.47140	-0.55584
7.50244	-0.56533
7.53349	-0.54827
7.55418	-0.56517
7.58523	-0.55487
7.61627	-0.55890
7.64732	-0.55729
7.69906	-0.55487
7.76115	-0.56099
7.85428	-0.53894
7.95776	-0.53749
8.06124	-0.56179
8.18542	-0.55069
8.34065	-0.54521
8.52691	-0.53636
8.72353	-0.54666
8.88910	-0.55230
9.04432	-0.53894
9.17885	-0.55632
9.28233	-0.55600
9.35477	-0.54280
9.40651	-0.53797
9.45825	-0.54151
9.50999	-0.53926
9.57208	-0.54167
9.60313	-0.53668
9.64452	-0.53363
9.69626	-0.54344
9.76870	-0.52928
9.84113	-0.54344
9.92392	-0.53733
10.00671	-0.53813
10.13088	-0.54006
10.25506	-0.53765
10.42063	-0.53379
10.63795	-0.53926
10.86561	-0.53910
11.09327	-0.53926
11.34162	-0.53137
11.60033	-0.52992
11.86938	-0.52558
12.10739	-0.51705
12.35575	-0.52558
12.59375	-0.52461
12.84211	-0.50916
13.04908	-0.51125
13.33882	-0.52590
13.55614	-0.52059
13.73206	-0.50803
13.92867	-0.48791
14.08389	-0.49564
14.25981	-0.50578
14.36330	-0.49934
14.45643	-0.50272
14.54956	-0.49129
14.64270	-0.48453
14.72548	-0.47584
14.84966	-0.49918
14.98419	-0.50095
15.08767	-0.50514
15.21185	-0.50256
15.34637	-0.50111
15.47055	-0.48341
15.62578	-0.46506
15.79135	-0.47311
16.02936	-0.47906
16.24667	-0.48566
16.50537	-0.47584
16.81582	-0.46618
17.17801	-0.44574
17.55054	-0.41468
18.07830	-0.35303
18.55432	-0.22378
18.98894	-0.12849
19.30973	-0.01759
19.56844	0.11600
19.74436	0.17411
19.90993	0.19713
20.06515	0.27246
20.28246	0.28147
20.48943	0.25089
20.65500	0.23431
20.85162	0.21338
21.06893	0.18876
21.31728	0.16139
21.57599	0.12405
21.93818	0.07464
22.27967	0.02056
22.59011	-0.03707
22.96265	-0.09984
23.33518	-0.14588
23.71807	-0.17259
24.15269	-0.20736
24.54592	-0.25146
25.02194	-0.27078
25.51865	-0.30506
25.87049	-0.33597
26.31546	-0.35045
26.70869	-0.36848
27.07088	-0.36945
27.41237	-0.36526
27.72282	-0.38683
28.02292	-0.38345
28.36441	-0.41468
28.63346	-0.42208
28.92321	-0.44671
29.26470	-0.44397
29.61654	-0.45588
29.95803	-0.44671
30.35126	-0.44767
