Black Body Radiation Experiment Wed, Mar 04, 2020 9:29 AM
Sensor Position (Degrees)	Light Intensity (Volts)
11.26919	0.52951
11.80729	0.53128
12.30401	0.53611
12.83176	0.53578
13.42161	0.53224
14.04250	0.53755
14.67374	0.53884
15.27394	0.53997
16.03970	0.53691
16.82617	0.53627
17.41601	0.54142
18.13004	0.55156
19.10277	0.57763
20.21003	0.59534
21.01719	0.59791
21.62773	0.59148
22.37280	0.58085
22.85917	0.57409
23.37657	0.56926
24.00781	0.56733
24.51488	0.55623
25.06333	0.55864
25.48761	0.55574
25.86014	0.55156
26.25337	0.54641
26.64660	0.54818
27.12262	0.54608
27.52620	0.54206
27.90908	0.54528
28.34371	0.54464
28.79903	0.54383
29.23365	0.54142
29.66828	0.54158
30.15464	0.54270
30.62031	0.54367
31.08598	0.53771
31.60339	0.54174
32.11045	0.53482
32.60717	0.54029
33.07283	0.53820
33.54885	0.54206
33.99382	0.54093
34.48019	0.53804
34.96655	0.53755
35.44257	0.53611
35.88754	0.53739
36.34286	0.53707
36.80853	0.53611
37.27420	0.53321
37.77092	0.53546
38.22624	0.53450
38.74365	0.53868
39.24036	0.53578
39.73707	0.53514
40.26483	0.53353
40.75120	0.53192
41.18582	0.53289
41.71358	0.53514
42.18960	0.53611
42.67596	0.53675
43.15198	0.53160
43.57625	0.53369
43.93844	0.53031
44.34202	0.52918
44.79734	0.53401
45.29405	0.53498
45.75972	0.53289
46.21504	0.53273
46.73245	0.53369
47.19812	0.53369
47.71553	0.53256
48.09842	0.53063
48.63652	0.53321
49.18498	0.52822
49.69204	0.53514
50.20945	0.53256
50.73721	0.53401
51.29601	0.52886
51.84446	0.53063
52.44466	0.53128
53.05520	0.53192
53.78992	0.53031
54.55569	0.53627
55.12484	0.53305
55.79747	0.53852
56.48045	0.53015
57.11169	0.53627
57.76363	0.52902
58.42592	0.53433
59.09855	0.53047
59.75048	0.53224
60.28859	0.53450
60.90948	0.53176
61.55107	0.53112
62.33753	0.53240
63.09295	0.53401
63.85872	0.53256
64.66588	0.53144
65.32816	0.53482
66.09393	0.53369
66.83900	0.53369
67.65651	0.53240
68.31879	0.53578
69.28117	0.53240
70.14007	0.53466
70.93688	0.53417
71.68195	0.53788
72.40633	0.53868
73.09966	0.53627
73.80333	0.53981
74.43457	0.54126
74.93129	0.54206
75.56253	0.53788
76.18342	0.53804
76.86640	0.53691
77.61147	0.53627
78.32550	0.53868
79.06022	0.53771
79.68111	0.54174
80.25026	0.54110
