Black Body Radiation Experiment Wed, Mar 04, 2020 10:02 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.12737
0.00000	-0.12930
0.00000	-0.12704
0.00000	-0.12688
0.00000	-0.13010
0.00000	-0.12688
0.00000	-0.12688
0.00000	-0.12302
0.00000	-0.13187
0.00000	-0.12785
0.00000	-0.12495
0.00000	-0.13042
0.00000	-0.13091
0.00000	-0.12543
0.00000	-0.12737
0.00000	-0.12801
0.00000	-0.12898
0.00000	-0.12543
0.00000	-0.12849
0.00000	-0.12946
0.00000	-0.12785
0.00000	-0.12527
0.00000	-0.13236
0.00000	-0.13413
0.00000	-0.12962
0.00000	-0.12833
0.00000	-0.12914
0.00000	-0.13171
0.00000	-0.12898
0.00000	-0.12672
0.00000	-0.12930
0.00000	-0.13187
0.00000	-0.12833
0.00000	-0.12881
0.00000	-0.12479
0.00000	-0.13316
0.00000	-0.13219
0.00000	-0.12560
0.00000	-0.12785
0.00000	-0.13332
0.00000	-0.13058
0.00000	-0.12720
0.00000	-0.12672
0.00000	-0.12914
0.00000	-0.12898
0.00000	-0.12527
0.00000	-0.12785
0.00000	-0.13107
0.00000	-0.13058
0.00000	-0.12688
0.00000	-0.13010
0.00000	-0.12994
0.00000	-0.13541
0.00000	-0.12608
0.00000	-0.12640
0.00000	-0.13396
0.00000	-0.12592
0.00000	-0.12479
0.00000	-0.13091
0.00000	-0.13236
0.00000	-0.12704
0.00000	-0.12914
0.00000	-0.12801
0.00000	-0.13123
0.00000	-0.12672
0.00000	-0.12753
0.00000	-0.13187
0.00000	-0.13171
0.00000	-0.12769
0.00000	-0.13187
0.00000	-0.12865
0.00000	-0.12688
0.00000	-0.12865
0.00000	-0.13042
0.00000	-0.12865
0.00000	-0.12576
0.00000	-0.13091
0.00000	-0.13316
0.00000	-0.13123
0.00000	-0.12672
0.00000	-0.13445
0.00000	-0.12753
0.00000	-0.12463
0.00000	-0.12624
0.00000	-0.12785
0.00000	-0.12994
0.00000	-0.12334
0.00000	-0.12801
0.00000	-0.13316
0.00000	-0.12930
0.00000	-0.12849
0.00000	-0.12898
0.00000	-0.13525
0.00000	-0.12994
0.00000	-0.12753
0.00000	-0.12994
0.00000	-0.13203
0.00000	-0.12930
0.00000	-0.12511
0.00000	-0.13187
0.00000	-0.13123
0.00000	-0.12817
0.00000	-0.12543
0.00000	-0.13091
0.00000	-0.13300
0.00000	-0.12753
0.00000	-0.12543
0.00000	-0.13380
0.00000	-0.13574
0.00000	-0.12785
0.00000	-0.12737
0.00000	-0.13348
0.00000	-0.13606
0.00000	-0.12431
0.00000	-0.12447
0.00000	-0.13364
0.00000	-0.13767
0.00000	-0.13107
0.00000	-0.13042
0.00000	-0.13332
0.00000	-0.13091
0.00000	-0.12688
0.00000	-0.12737
0.00000	-0.13010
0.00000	-0.13042
0.00000	-0.13042
0.00000	-0.12994
0.00000	-0.12930
0.00000	-0.12849
0.00000	-0.13413
0.00000	-0.12833
0.00000	-0.12801
0.00000	-0.12656
0.00000	-0.12849
0.00000	-0.12592
0.00000	-0.13268
0.00000	-0.13252
0.00000	-0.12592
0.00000	-0.13058
0.00000	-0.12608
0.01035	-0.13268
0.01035	-0.12511
0.01035	-0.12849
0.01035	-0.12865
0.01035	-0.13219
0.01035	-0.13203
0.01035	-0.13010
0.01035	-0.12849
0.01035	-0.12576
0.01035	-0.12946
0.01035	-0.12914
0.01035	-0.12415
0.01035	-0.12785
0.01035	-0.12914
0.01035	-0.13219
0.01035	-0.12576
0.01035	-0.12833
0.01035	-0.13203
0.01035	-0.12640
0.01035	-0.12801
0.01035	-0.13364
0.01035	-0.13058
0.01035	-0.12769
0.01035	-0.12576
0.01035	-0.13155
0.01035	-0.13058
0.01035	-0.13316
0.01035	-0.13171
0.01035	-0.12495
0.01035	-0.13139
0.01035	-0.13139
0.01035	-0.13316
0.01035	-0.13316
0.01035	-0.12978
0.01035	-0.12930
0.01035	-0.12592
0.01035	-0.12978
0.01035	-0.12898
0.01035	-0.12302
0.01035	-0.13219
0.01035	-0.12801
0.01035	-0.12592
0.01035	-0.12672
0.01035	-0.12994
0.01035	-0.12946
0.01035	-0.12833
0.01035	-0.12624
0.01035	-0.13171
0.01035	-0.13107
0.01035	-0.12785
0.01035	-0.12849
0.01035	-0.12672
0.01035	-0.13284
0.01035	-0.12720
0.01035	-0.12511
0.01035	-0.12688
0.01035	-0.13203
0.01035	-0.12930
0.01035	-0.13107
0.01035	-0.12624
0.01035	-0.13010
0.01035	-0.12914
0.01035	-0.12946
0.01035	-0.13316
0.01035	-0.13155
0.01035	-0.13139
0.01035	-0.12608
0.01035	-0.12817
0.01035	-0.13429
0.01035	-0.13107
0.01035	-0.12688
0.01035	-0.13236
0.01035	-0.12881
0.01035	-0.12817
0.01035	-0.12415
0.01035	-0.12592
0.01035	-0.12930
0.01035	-0.12994
0.01035	-0.12753
0.01035	-0.12994
0.01035	-0.12801
0.01035	-0.12898
0.01035	-0.12640
0.01035	-0.12801
0.01035	-0.13316
0.01035	-0.12656
0.01035	-0.12447
0.01035	-0.13252
0.01035	-0.13203
0.01035	-0.12881
0.01035	-0.12898
0.01035	-0.13010
0.01035	-0.12962
0.01035	-0.12753
0.01035	-0.12543
0.01035	-0.12833
0.01035	-0.12898
0.01035	-0.12543
0.01035	-0.12849
0.01035	-0.12994
0.01035	-0.12978
0.01035	-0.13075
0.01035	-0.13026
0.01035	-0.12801
0.01035	-0.13380
0.01035	-0.13010
0.01035	-0.12865
0.01035	-0.12994
0.01035	-0.13525
0.01035	-0.12849
0.01035	-0.12350
0.01035	-0.12785
0.01035	-0.13477
0.01035	-0.13155
0.01035	-0.12672
0.01035	-0.12849
0.01035	-0.13091
0.01035	-0.12688
0.01035	-0.12511
0.01035	-0.12881
0.01035	-0.13091
0.01035	-0.12753
0.01035	-0.12463
0.01035	-0.13219
0.01035	-0.13026
0.01035	-0.12704
0.01035	-0.12576
0.01035	-0.13107
0.01035	-0.13477
0.01035	-0.12720
0.01035	-0.12801
0.01035	-0.13236
0.01035	-0.13187
0.01035	-0.12898
0.01035	-0.12463
0.01035	-0.12833
0.01035	-0.13075
0.01035	-0.12704
0.01035	-0.12608
0.01035	-0.12753
0.01035	-0.13075
0.01035	-0.12801
0.01035	-0.12479
0.01035	-0.12962
0.01035	-0.13042
0.01035	-0.12447
0.01035	-0.12898
0.01035	-0.12865
0.01035	-0.12817
0.01035	-0.12737
0.01035	-0.12672
0.01035	-0.13091
0.01035	-0.13042
0.01035	-0.12737
0.01035	-0.12318
0.01035	-0.13203
0.01035	-0.12608
0.01035	-0.13300
0.01035	-0.12833
0.01035	-0.12624
0.01035	-0.12833
0.01035	-0.12946
0.01035	-0.12865
0.01035	-0.12608
0.01035	-0.12930
0.01035	-0.13187
0.01035	-0.12849
0.01035	-0.12511
0.01035	-0.13042
0.01035	-0.12865
0.01035	-0.12994
0.01035	-0.13058
0.01035	-0.13010
0.01035	-0.12930
0.01035	-0.12898
0.01035	-0.12592
0.01035	-0.13380
0.01035	-0.12833
0.01035	-0.12334
0.01035	-0.12704
0.01035	-0.13026
0.01035	-0.13574
0.01035	-0.12399
0.01035	-0.12720
0.01035	-0.13139
0.01035	-0.13155
0.01035	-0.12656
0.01035	-0.12624
0.01035	-0.12946
0.01035	-0.12753
0.01035	-0.12817
0.01035	-0.12704
0.01035	-0.13042
0.01035	-0.13493
0.01035	-0.12914
0.01035	-0.12753
0.01035	-0.13139
0.01035	-0.13348
0.01035	-0.12898
0.01035	-0.12801
0.01035	-0.13042
0.01035	-0.13026
0.01035	-0.12994
0.01035	-0.12720
0.01035	-0.13268
0.01035	-0.13042
0.01035	-0.12978
0.01035	-0.12527
0.01035	-0.13075
0.01035	-0.13171
0.01035	-0.12817
0.01035	-0.12527
0.01035	-0.12994
0.01035	-0.13525
0.01035	-0.13380
0.01035	-0.13010
0.01035	-0.12978
0.01035	-0.12592
0.01035	-0.12817
0.01035	-0.13123
0.01035	-0.13139
0.01035	-0.12962
0.01035	-0.13380
0.01035	-0.12624
0.01035	-0.12994
0.01035	-0.12946
0.01035	-0.12753
0.01035	-0.12865
0.01035	-0.13058
0.01035	-0.13268
0.01035	-0.12865
0.01035	-0.12865
0.01035	-0.13155
0.01035	-0.12769
0.01035	-0.12785
0.01035	-0.13187
0.01035	-0.12624
0.01035	-0.12978
0.01035	-0.13493
0.01035	-0.12849
0.01035	-0.12527
0.01035	-0.12624
0.01035	-0.13219
0.01035	-0.13026
0.01035	-0.12881
0.01035	-0.12688
0.01035	-0.13107
0.01035	-0.13075
0.01035	-0.12801
0.01035	-0.12704
0.01035	-0.13187
0.01035	-0.12930
0.01035	-0.12849
0.01035	-0.12753
0.01035	-0.13461
0.01035	-0.13557
0.01035	-0.12511
0.01035	-0.12801
0.01035	-0.13670
0.01035	-0.12914
0.01035	-0.12737
0.01035	-0.13123
0.01035	-0.13590
0.01035	-0.13380
0.01035	-0.12801
0.01035	-0.13300
0.01035	-0.13316
0.01035	-0.13268
0.01035	-0.12479
0.01035	-0.12930
0.01035	-0.13026
0.01035	-0.12849
0.01035	-0.12720
0.01035	-0.12946
0.01035	-0.13155
0.01035	-0.12720
0.01035	-0.12125
0.01035	-0.13091
0.01035	-0.12994
0.01035	-0.12720
0.01035	-0.13139
0.01035	-0.13252
0.01035	-0.13734
0.01035	-0.13010
0.01035	-0.13075
0.01035	-0.13139
0.01035	-0.13236
0.01035	-0.12994
0.01035	-0.12962
0.01035	-0.13284
0.01035	-0.13010
0.01035	-0.12640
0.01035	-0.13026
0.01035	-0.13139
0.01035	-0.13316
0.01035	-0.12994
0.01035	-0.13042
0.01035	-0.13284
0.01035	-0.13187
0.01035	-0.12801
0.01035	-0.12656
0.01035	-0.13364
0.01035	-0.12898
0.01035	-0.12865
0.01035	-0.12704
0.01035	-0.12914
0.01035	-0.12737
0.01035	-0.12543
0.01035	-0.13026
0.01035	-0.13300
0.01035	-0.13236
0.01035	-0.12576
0.01035	-0.12769
0.01035	-0.13638
0.01035	-0.13107
0.01035	-0.13026
0.01035	-0.13026
0.01035	-0.13219
0.01035	-0.12737
0.01035	-0.13026
0.01035	-0.12946
0.01035	-0.12930
0.01035	-0.13493
0.01035	-0.13155
0.01035	-0.13107
0.01035	-0.13042
0.01035	-0.12946
0.01035	-0.13058
0.01035	-0.13010
0.01035	-0.12688
0.01035	-0.12849
0.01035	-0.13171
0.01035	-0.13171
0.01035	-0.12720
0.01035	-0.13058
0.01035	-0.12930
0.01035	-0.12576
0.01035	-0.12962
0.01035	-0.12962
0.02070	-0.13171
0.02070	-0.13107
0.02070	-0.13236
0.02070	-0.12898
0.02070	-0.13413
0.02070	-0.12801
0.02070	-0.12769
0.02070	-0.12962
0.02070	-0.13429
0.02070	-0.13058
0.02070	-0.12978
0.02070	-0.13364
0.02070	-0.12930
0.02070	-0.13042
0.02070	-0.13091
0.02070	-0.13123
0.02070	-0.13139
0.02070	-0.13268
0.02070	-0.13364
0.02070	-0.12511
0.02070	-0.13171
0.02070	-0.13380
0.03104	-0.13123
0.03104	-0.12753
0.03104	-0.12801
0.03104	-0.12656
0.03104	-0.13155
0.03104	-0.13091
0.03104	-0.12801
0.03104	-0.12769
0.03104	-0.13107
0.03104	-0.13155
0.03104	-0.12769
0.04139	-0.12994
0.04139	-0.13236
0.04139	-0.13284
0.04139	-0.12914
0.04139	-0.12366
0.04139	-0.12720
0.04139	-0.13316
0.04139	-0.13236
0.05174	-0.13187
0.05174	-0.12704
0.05174	-0.13284
0.05174	-0.12849
0.05174	-0.12704
0.05174	-0.12704
0.05174	-0.13461
0.06209	-0.12560
0.06209	-0.12801
0.06209	-0.12994
0.06209	-0.13042
0.06209	-0.12672
0.06209	-0.13187
0.06209	-0.13541
0.06209	-0.13091
0.07244	-0.12737
0.07244	-0.12978
0.07244	-0.13396
0.07244	-0.13171
0.07244	-0.12624
0.08279	-0.12704
0.08279	-0.13348
0.08279	-0.13622
0.09313	-0.12608
0.09313	-0.12608
0.10348	-0.12817
0.10348	-0.13348
0.10348	-0.12994
0.11383	-0.13396
0.12418	-0.12865
0.13453	-0.13477
0.21731	-0.12930
0.64159	-0.12688
1.15900	-0.12527
1.75919	-0.12785
2.42148	-0.13026
3.27003	-0.12704
3.98406	-0.13026
4.62564	-0.13268
5.18445	-0.13123
5.61907	-0.13075
6.05369	-0.13187
6.36414	-0.13493
6.59180	-0.12704
6.77807	-0.12865
6.92294	-0.12399
7.03677	-0.12720
7.11956	-0.12543
7.18165	-0.12801
7.22304	-0.13219
7.25409	-0.12817
7.29548	-0.13139
7.34722	-0.12495
7.43000	-0.13058
7.53349	-0.12737
7.67836	-0.12849
7.86463	-0.12624
8.09229	-0.13171
8.37169	-0.13058
8.66144	-0.13075
9.01328	-0.13203
9.37547	-0.12785
9.74800	-0.13075
10.09984	-0.13042
10.48272	-0.12608
10.81386	-0.12849
11.17605	-0.13252
11.48650	-0.12865
11.75555	-0.12898
12.01426	-0.12592
12.29366	-0.12366
12.49027	-0.12479
12.73863	-0.12479
12.96629	-0.12511
13.13186	-0.12914
13.34917	-0.12962
13.56649	-0.12930
13.76310	-0.12656
13.94937	-0.12833
14.15633	-0.12382
14.34260	-0.12495
14.53922	-0.12527
14.73583	-0.12318
14.95314	-0.12157
15.16011	-0.12270
15.37742	-0.12350
15.58438	-0.12463
15.79135	-0.12576
16.01901	-0.12382
16.27771	-0.12447
16.46398	-0.12302
16.67094	-0.12173
16.81582	-0.11883
16.97104	-0.12415
17.13661	-0.11964
17.29184	-0.11964
17.47810	-0.12028
17.61263	-0.11674
17.79890	-0.10934
17.95412	-0.11030
18.17143	-0.10419
18.32666	-0.09823
18.52327	-0.08922
18.68884	-0.07940
18.87511	-0.07344
19.13381	-0.06588
19.36147	-0.06153
19.62018	-0.05332
19.88923	-0.04463
20.18933	-0.05107
20.52047	-0.04399
20.74813	-0.04946
20.97579	-0.05091
21.23450	-0.05654
21.52425	-0.06057
21.80365	-0.06845
22.05201	-0.06990
22.29001	-0.07538
22.55907	-0.08004
22.81777	-0.08519
23.07648	-0.08696
23.34553	-0.09582
23.56284	-0.09630
23.79050	-0.10000
24.03886	-0.10258
24.28722	-0.10548
24.54592	-0.10821
24.76323	-0.10628
24.99089	-0.11304
25.22890	-0.11095
25.43587	-0.11401
25.66353	-0.11352
25.92223	-0.11449
26.16024	-0.11755
26.41894	-0.11562
26.66730	-0.11433
26.90531	-0.11723
27.16401	-0.11755
27.42272	-0.11723
27.67108	-0.11932
27.89874	-0.12093
28.14709	-0.12028
28.38510	-0.11883
28.64381	-0.11932
28.89216	-0.11739
29.10948	-0.11900
29.36818	-0.11674
29.64758	-0.11916
29.91663	-0.11755
30.22708	-0.11819
