Black Body Radiation Experiment Wed, Mar 04, 2020 9:32 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.59244
0.00000	0.59695
0.00000	0.60081
0.00000	0.59646
0.00000	0.59743
0.00000	0.59614
0.00000	0.59035
0.00000	0.59325
0.00000	0.59920
0.00000	0.59405
0.00000	0.59373
0.00000	0.59486
0.00000	0.59856
0.00000	0.59630
0.00000	0.59566
0.00000	0.59679
0.00000	0.59566
0.00000	0.59469
0.00000	0.59550
0.00000	0.59824
0.00000	0.59437
0.00000	0.59035
0.00000	0.59180
0.00000	0.59759
0.00000	0.59534
0.00000	0.59405
0.00000	0.59276
0.00000	0.59888
0.00000	0.59598
0.00000	0.59276
0.00000	0.59679
0.00000	0.59598
0.00000	0.59357
0.00000	0.59244
0.00000	0.59099
0.00000	0.59212
0.00000	0.58665
0.00000	0.59164
0.00000	0.59453
0.00000	0.59115
0.00000	0.58729
0.00000	0.59486
0.00000	0.59405
0.00000	0.59244
0.00000	0.59421
0.00000	0.59502
0.00000	0.59244
0.00000	0.59325
0.00000	0.58697
0.00000	0.59759
0.00000	0.59663
0.00000	0.59115
0.00000	0.59518
0.00000	0.59840
0.00000	0.59679
0.00000	0.59679
0.00000	0.59727
0.00000	0.59486
0.00000	0.59952
0.00000	0.60065
0.00000	0.60178
0.00000	0.59566
0.00000	0.60226
0.00000	0.60677
0.00000	0.60274
0.00000	0.60548
0.00000	0.60323
0.00000	0.61063
0.00000	0.60999
0.00000	0.60982
0.00000	0.60628
0.00000	0.60789
0.00000	0.61369
0.00000	0.61369
0.00000	0.61353
0.00000	0.60838
-0.01035	0.61063
-0.01035	0.60628
-0.02070	0.61015
-0.04139	0.60757
-0.13453	0.60902
-0.54845	0.60821
-1.08656	0.60725
-1.10726	0.61143
-1.26248	0.60805
-1.28318	0.61111
-1.34527	0.60628
-1.42805	0.60838
-1.51084	0.60693
-1.58327	0.60789
-1.65571	0.60741
-1.76954	0.60918
-1.92476	0.60725
-2.14208	0.60821
-2.41113	0.60950
-2.71123	0.60821
-2.98028	0.60773
-3.31142	0.61047
-3.70465	0.60854
-4.17032	0.60886
-4.67738	0.61385
-5.17410	0.61127
-5.69151	0.61208
-6.26066	0.61015
-6.81946	0.61272
-7.44035	0.61642
-8.09229	0.61401
-9.10641	0.62206
-9.88253	0.61948
-10.97944	0.61449
-11.75555	0.61514
-12.46958	0.61771
-13.19395	0.62254
-14.04250	0.61964
-14.89105	0.62302
-15.77065	0.62077
-16.62955	0.62157
-17.67472	0.61755
-18.70954	0.61836
-19.71331	0.61964
-20.64465	0.61836
-21.66912	0.61755
-22.60046	0.61787
-23.57319	0.61900
-24.49418	0.61900
-25.56004	0.61578
-26.44999	0.61675
-27.44342	0.61272
-28.51963	0.61626
-29.79246	0.61546
-30.87902	0.61497
