Black Body Radiation Experiment Wed, Mar 04, 2020 9:30 AM
Sensor Position (Degrees)	Light Intensity (Volts)
45.14918	0.53031
45.89425	0.53627
46.55653	0.53176
47.34300	0.53401
48.08807	0.53562
48.83314	0.53160
49.45403	0.53031
50.05422	0.53160
50.74755	0.52951
51.47193	0.53433
52.19630	0.53240
52.96207	0.53160
53.68644	0.52902
54.43151	0.52951
55.00066	0.52983
55.61121	0.53273
56.22175	0.52967
56.85299	0.53192
57.48423	0.52918
58.06373	0.53047
58.62253	0.52886
59.19168	0.52790
59.72979	0.52757
60.39207	0.52935
61.15784	0.52918
61.86152	0.52725
62.46171	0.53128
63.14469	0.53047
63.84837	0.53128
64.50031	0.53095
65.27642	0.52967
66.07323	0.53224
66.95283	0.53128
67.88417	0.53079
68.77411	0.53047
69.67440	0.52693
70.55400	0.53305
71.45429	0.53095
72.36494	0.53095
73.19279	0.53079
73.83438	0.53273
74.66223	0.53192
75.46939	0.53160
76.33864	0.53868
77.20789	0.53723
78.08749	0.54142
78.96708	0.54013
79.82598	0.53723
80.79872	0.53932
