Black Body Radiation Experiment Wed, Mar 04, 2020 10:00 AM
Sensor Position (Degrees)	Light Intensity (Volts)
10.72073	-0.09324
10.89665	-0.08970
11.02083	-0.08680
11.15536	-0.08857
11.30023	-0.09630
11.44510	-0.09115
11.58998	-0.09051
11.72451	-0.08890
11.90043	-0.09324
12.05565	-0.09582
12.23157	-0.09067
12.40749	-0.08793
12.57306	-0.08793
12.78002	-0.08616
12.92490	-0.08938
13.15256	-0.09244
13.39057	-0.09260
13.61823	-0.09179
13.86658	-0.09260
14.12529	-0.09340
14.40469	-0.08825
14.65305	-0.09147
14.87036	-0.09147
15.08767	-0.08970
15.25324	-0.08471
15.48090	-0.08729
15.66717	-0.08423
15.85344	-0.08745
16.03970	-0.08519
16.23632	-0.08423
16.39154	-0.08246
16.53642	-0.08085
16.73303	-0.08181
16.90895	-0.07715
17.04348	-0.07151
17.25044	-0.07827
17.43671	-0.06266
17.59193	-0.05493
17.79890	-0.04866
18.01621	-0.04463
18.23352	-0.03111
18.44049	-0.02097
18.65780	-0.00970
18.85441	0.00124
19.00964	0.00526
19.16486	0.00897
19.33043	0.01959
19.46496	0.02072
19.68227	0.02265
19.93063	0.02039
20.11689	0.01862
20.32386	0.01363
20.51012	0.00784
20.69639	0.00414
20.89301	-0.00069
21.08962	-0.00938
21.29659	-0.01228
21.48286	-0.01985
21.67947	-0.02886
21.85539	-0.02918
22.03131	-0.03578
22.18653	-0.04013
22.34176	-0.04415
22.49698	-0.04608
22.66255	-0.05445
22.79708	-0.05767
22.96265	-0.05767
23.11787	-0.06218
23.24205	-0.05960
23.43866	-0.06524
23.62493	-0.07039
23.82155	-0.07023
24.01816	-0.07264
24.21478	-0.07441
24.43209	-0.08214
24.64940	-0.08439
24.83567	-0.07860
25.05298	-0.07988
25.28064	-0.08149
25.50830	-0.08407
25.71527	-0.07988
25.91188	-0.07682
26.11885	-0.08020
26.36720	-0.07860
26.64660	-0.08198
26.90531	-0.07988
27.21576	-0.08616
27.55725	-0.08471
27.90908	-0.09051
28.30232	-0.08407
28.71624	-0.08986
29.20261	-0.08439
29.67863	-0.08375
30.21673	-0.08117
