Black Body Radiation Experiment Wed, Mar 04, 2020 9:29 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.55832
0.00000	0.55816
0.00000	0.55413
0.00000	0.55639
0.00000	0.55880
0.00000	0.55880
0.00000	0.55735
0.00000	0.55751
0.00000	0.55864
0.00000	0.55896
0.00000	0.55429
-0.01035	0.55928
-0.01035	0.55494
-0.01035	0.55606
-0.01035	0.55558
-0.01035	0.55478
-0.01035	0.55526
-0.01035	0.55783
-0.01035	0.55944
-0.01035	0.55719
-0.01035	0.55783
-0.01035	0.55429
-0.01035	0.55832
-0.01035	0.55429
-0.01035	0.55252
-0.01035	0.55606
-0.01035	0.56089
-0.01035	0.55623
-0.01035	0.55494
-0.01035	0.55816
-0.01035	0.55735
-0.01035	0.55590
-0.01035	0.55639
-0.01035	0.55333
-0.01035	0.56138
-0.01035	0.55429
-0.01035	0.55558
-0.01035	0.55445
-0.01035	0.55542
-0.01035	0.56282
-0.01035	0.55816
-0.01035	0.55977
-0.01035	0.55526
-0.01035	0.55912
-0.01035	0.55864
-0.01035	0.55140
-0.01035	0.55558
-0.01035	0.55896
-0.01035	0.56202
-0.01035	0.55542
-0.01035	0.55800
-0.01035	0.55236
-0.01035	0.56202
-0.01035	0.55542
-0.01035	0.55252
-0.01035	0.55928
-0.01035	0.56057
-0.01035	0.55349
-0.01035	0.55719
-0.01035	0.56121
-0.01035	0.55639
-0.01035	0.55961
-0.01035	0.55429
-0.01035	0.55783
-0.01035	0.56057
-0.01035	0.55478
-0.01035	0.55880
-0.01035	0.55124
-0.01035	0.55719
-0.01035	0.55703
-0.01035	0.56282
-0.01035	0.55606
-0.01035	0.55381
-0.01035	0.56121
-0.01035	0.55961
-0.01035	0.55848
-0.01035	0.55349
-0.01035	0.55639
-0.01035	0.56282
-0.01035	0.55494
-0.01035	0.55928
-0.01035	0.55767
-0.01035	0.55639
-0.01035	0.55639
-0.01035	0.55800
-0.01035	0.55735
-0.01035	0.55510
-0.01035	0.55928
-0.01035	0.56009
-0.01035	0.55687
-0.01035	0.55751
-0.01035	0.55848
-0.01035	0.55043
-0.01035	0.55655
-0.01035	0.55880
-0.01035	0.55832
-0.01035	0.56041
-0.01035	0.55429
-0.01035	0.55445
-0.01035	0.55977
-0.01035	0.55107
-0.01035	0.55059
-0.01035	0.55268
-0.01035	0.56299
-0.01035	0.55558
-0.01035	0.55140
-0.01035	0.55317
-0.01035	0.55977
-0.01035	0.55751
-0.01035	0.55703
-0.01035	0.56057
-0.01035	0.55510
-0.01035	0.55816
-0.01035	0.55800
-0.01035	0.55896
-0.01035	0.55783
-0.01035	0.55204
-0.01035	0.55848
-0.01035	0.55816
-0.01035	0.55639
-0.01035	0.55317
-0.01035	0.55993
-0.01035	0.55655
-0.01035	0.56105
-0.01035	0.55204
-0.01035	0.55961
-0.01035	0.56138
-0.01035	0.56041
-0.01035	0.55574
-0.01035	0.54963
-0.01035	0.56138
-0.01035	0.55526
-0.01035	0.55800
-0.01035	0.55220
-0.01035	0.55623
-0.01035	0.55880
-0.01035	0.56057
-0.01035	0.55107
-0.01035	0.55735
-0.01035	0.55703
-0.01035	0.55719
-0.01035	0.55188
-0.01035	0.55671
-0.01035	0.56138
-0.01035	0.55928
-0.01035	0.55462
-0.01035	0.55478
-0.01035	0.56170
-0.01035	0.55349
-0.01035	0.55285
-0.01035	0.55735
-0.01035	0.55816
-0.01035	0.55268
-0.01035	0.55333
-0.01035	0.55767
-0.01035	0.55590
-0.01035	0.55590
-0.01035	0.55429
-0.01035	0.56170
-0.01035	0.55832
-0.01035	0.55462
-0.01035	0.55767
-0.01035	0.55800
-0.01035	0.55751
-0.01035	0.55558
-0.01035	0.56250
-0.01035	0.55961
-0.01035	0.55445
-0.01035	0.55590
-0.01035	0.55574
-0.01035	0.55767
-0.01035	0.55655
-0.01035	0.55848
-0.01035	0.55961
-0.01035	0.55944
-0.01035	0.55671
-0.01035	0.55639
-0.01035	0.55735
-0.01035	0.56057
-0.01035	0.55252
-0.01035	0.55478
-0.01035	0.55655
-0.01035	0.55333
-0.01035	0.55558
-0.01035	0.55767
-0.01035	0.56089
-0.01035	0.55268
-0.01035	0.55687
-0.01035	0.56025
-0.01035	0.56009
-0.01035	0.55317
-0.01035	0.55751
-0.01035	0.55848
-0.01035	0.56121
-0.01035	0.55220
-0.01035	0.55671
-0.01035	0.55783
-0.01035	0.55961
-0.01035	0.55091
-0.01035	0.55172
-0.01035	0.55751
-0.01035	0.56202
-0.01035	0.55413
-0.01035	0.55462
-0.01035	0.55848
-0.01035	0.56041
-0.01035	0.55574
-0.01035	0.55896
-0.01035	0.55912
-0.01035	0.55783
-0.01035	0.55413
-0.01035	0.55558
-0.01035	0.55719
-0.01035	0.55848
-0.01035	0.55494
-0.01035	0.55333
-0.01035	0.55928
-0.01035	0.55928
-0.01035	0.55703
-0.01035	0.55751
-0.01035	0.55671
-0.01035	0.55816
-0.01035	0.56025
-0.01035	0.55912
-0.01035	0.55961
-0.01035	0.55188
-0.01035	0.55606
-0.01035	0.55848
-0.01035	0.55735
-0.01035	0.55832
-0.01035	0.55944
-0.01035	0.56234
-0.01035	0.55542
-0.01035	0.55623
-0.01035	0.56041
-0.01035	0.55880
-0.01035	0.55687
-0.01035	0.55719
-0.01035	0.55558
-0.01035	0.56025
-0.01035	0.55526
-0.01035	0.55687
-0.01035	0.55365
-0.01035	0.56299
-0.01035	0.55703
-0.01035	0.56105
-0.01035	0.55896
-0.01035	0.55993
-0.01035	0.56025
-0.01035	0.55864
-0.01035	0.55751
-0.01035	0.55735
-0.01035	0.56009
-0.01035	0.55639
-0.01035	0.55542
-0.01035	0.56009
-0.01035	0.55735
-0.01035	0.55445
-0.01035	0.55816
-0.01035	0.55735
-0.01035	0.55397
-0.01035	0.55268
-0.01035	0.56105
-0.01035	0.55687
-0.01035	0.55687
-0.01035	0.55397
-0.01035	0.55961
-0.01035	0.56154
-0.01035	0.55928
-0.01035	0.55848
-0.01035	0.55462
-0.01035	0.55961
-0.01035	0.56282
-0.01035	0.55510
-0.01035	0.55719
-0.01035	0.56121
-0.01035	0.56170
-0.01035	0.55606
-0.01035	0.55220
-0.01035	0.55912
-0.01035	0.56057
-0.01035	0.55783
-0.01035	0.55140
-0.01035	0.55574
-0.01035	0.56154
-0.01035	0.55333
-0.01035	0.55703
-0.01035	0.55590
-0.01035	0.55800
-0.01035	0.55623
-0.01035	0.55478
-0.01035	0.55719
-0.01035	0.55912
-0.01035	0.55751
-0.01035	0.55767
-0.01035	0.55333
-0.01035	0.55848
-0.01035	0.55606
-0.01035	0.56009
-0.01035	0.55317
-0.01035	0.55880
-0.01035	0.55671
-0.01035	0.55735
-0.01035	0.55671
-0.01035	0.55832
-0.01035	0.55944
-0.01035	0.55494
-0.01035	0.56041
-0.01035	0.55816
-0.01035	0.55864
-0.01035	0.55236
-0.01035	0.55783
-0.01035	0.55703
-0.01035	0.55639
-0.01035	0.55494
-0.01035	0.55091
-0.01035	0.55687
-0.01035	0.55783
-0.01035	0.55188
-0.01035	0.55719
-0.01035	0.55880
-0.01035	0.56009
-0.01035	0.55172
-0.01035	0.55590
-0.01035	0.55606
-0.01035	0.55687
-0.01035	0.55574
-0.01035	0.55671
-0.01035	0.55832
-0.01035	0.55864
-0.01035	0.55719
-0.01035	0.55494
-0.01035	0.55494
-0.01035	0.56025
-0.01035	0.55864
-0.01035	0.55494
-0.01035	0.55236
-0.01035	0.55333
-0.01035	0.55848
-0.01035	0.55896
-0.01035	0.55623
-0.01035	0.55703
-0.01035	0.55542
-0.01035	0.55880
-0.01035	0.55671
-0.01035	0.55397
-0.01035	0.55912
-0.01035	0.55816
-0.01035	0.55848
-0.01035	0.55832
0.00000	0.55735
0.00000	0.56089
0.00000	0.55783
0.00000	0.55542
0.00000	0.55783
0.00000	0.55896
0.00000	0.55880
0.00000	0.55413
0.00000	0.55590
0.00000	0.55590
0.00000	0.55478
0.00000	0.56315
0.00000	0.55285
0.00000	0.55542
0.00000	0.55317
0.00000	0.55800
0.00000	0.55655
0.00000	0.55574
0.00000	0.55349
0.00000	0.56089
0.00000	0.56041
0.01035	0.55783
0.01035	0.55783
0.01035	0.55880
0.01035	0.55623
0.01035	0.55896
0.01035	0.55365
0.01035	0.55800
0.01035	0.55816
0.01035	0.56154
0.01035	0.55961
0.01035	0.55462
0.01035	0.55429
0.01035	0.55912
0.01035	0.55623
0.01035	0.55526
0.01035	0.55574
0.01035	0.56041
0.01035	0.55880
0.02070	0.55703
0.02070	0.55397
0.02070	0.55365
0.02070	0.56009
0.02070	0.55783
0.02070	0.55864
0.02070	0.55848
0.02070	0.55735
0.02070	0.55526
0.02070	0.55639
0.03104	0.55783
0.03104	0.55606
0.03104	0.55445
0.03104	0.55880
0.03104	0.55767
0.03104	0.55494
0.04139	0.55445
0.04139	0.55494
0.05174	0.55783
0.05174	0.55767
0.06209	0.55816
0.07244	0.55703
0.09313	0.55703
0.11383	0.55526
0.21731	0.56089
0.64159	0.55381
1.17969	0.55880
1.62467	0.55687
1.92476	0.55767
2.13173	0.55944
2.31800	0.56170
2.51461	0.55944
2.65949	0.55558
2.82506	0.55687
2.98028	0.55606
3.09411	0.55542
3.20794	0.55462
3.30107	0.55220
3.37351	0.55574
3.45630	0.55864
3.55978	0.55880
3.70465	0.55671
3.85988	0.55864
4.02545	0.56089
4.20137	0.56138
4.39798	0.55703
4.59460	0.55928
4.80156	0.55783
5.03957	0.55268
5.29828	0.55800
5.55698	0.55993
5.85708	0.55510
6.15718	0.56170
6.47797	0.55800
6.77807	0.56089
7.11956	0.55558
7.45070	0.55944
7.73010	0.55993
7.99916	0.56154
8.26821	0.56025
8.48552	0.55961
8.69248	0.56218
8.86840	0.55977
9.03398	0.55832
9.17885	0.55944
9.33407	0.55832
9.53069	0.55896
9.73765	0.55751
10.01705	0.55928
10.26541	0.55961
10.51377	0.55816
10.77247	0.55816
11.06222	0.56057
11.24849	0.55912
11.55894	0.55848
11.85903	0.56041
12.16948	0.56121
12.46958	0.55864
12.74898	0.56202
13.02838	0.56186
13.27674	0.55655
13.56649	0.55816
13.80449	0.55848
14.03215	0.55928
14.28051	0.55767
14.49782	0.55864
14.75653	0.55558
14.96349	0.55687
15.18080	0.55880
15.44986	0.55977
15.68787	0.55912
15.95692	0.56170
16.21562	0.56266
16.47433	0.56540
16.76408	0.56733
17.18835	0.57441
17.60228	0.58616
18.04725	0.59791
18.43014	0.61288
18.85441	0.63236
19.25799	0.64234
19.65122	0.64878
20.07550	0.65135
20.48943	0.64105
20.91370	0.63461
21.20345	0.62769
21.49320	0.62190
21.72086	0.61900
21.94852	0.61127
22.25897	0.60628
22.53837	0.60339
22.86951	0.59646
23.17996	0.59341
23.49041	0.58858
23.80085	0.58439
24.12165	0.58133
24.46314	0.58262
24.82532	0.57828
25.17716	0.57393
25.61179	0.56942
25.99467	0.57087
26.40860	0.56975
26.81218	0.56588
27.20541	0.56749
27.60899	0.56991
28.00222	0.56443
28.37475	0.56443
28.81973	0.56620
29.19226	0.56460
29.60619	0.56282
29.99942	0.55944
30.44439	0.56427
30.91006	0.56315
31.35503	0.56556
31.87244	0.56218
32.26568	0.56476
32.65891	0.56266
33.06249	0.55928
33.49711	0.55767
33.94208	0.56218
34.29392	0.55944
34.75959	0.55848
35.15282	0.56379
35.56675	0.55912
35.99103	0.55590
36.45669	0.55961
36.89132	0.55655
37.29490	0.55590
37.75022	0.55494
38.12275	0.56105
38.51599	0.55719
38.92991	0.55639
39.33349	0.55735
39.72672	0.55317
40.16135	0.55735
40.57528	0.55703
40.93746	0.55719
41.31000	0.55800
41.70323	0.55864
42.10681	0.55671
42.48969	0.55349
42.81049	0.55816
43.18302	0.55542
43.55556	0.55623
43.95914	0.55381
44.33167	0.55767
44.74560	0.55623
45.19057	0.55896
45.66659	0.56282
46.10121	0.55526
46.54619	0.55703
47.01185	0.55413
47.36369	0.56009
47.69484	0.55703
48.01563	0.55832
48.32608	0.55848
48.65722	0.55639
49.00906	0.55317
49.40229	0.55590
49.79552	0.55268
50.28188	0.54979
50.70616	0.55655
51.18218	0.55140
51.73063	0.55703
52.22735	0.55252
52.69301	0.55478
53.20008	0.55478
53.67609	0.55832
54.04863	0.55606
54.52465	0.55558
55.01101	0.55590
55.45598	0.55542
55.92165	0.55655
56.42871	0.55510
56.96682	0.55590
57.47388	0.55301
57.93955	0.55526
58.46731	0.55011
58.94332	0.55623
59.51248	0.55301
60.01954	0.55703
60.56799	0.55413
61.10610	0.55574
61.58212	0.55462
62.07883	0.55590
62.54450	0.55832
62.96877	0.55751
63.37235	0.55751
63.79663	0.55832
64.18986	0.55349
64.60379	0.55848
65.07981	0.55977
65.68000	0.55977
66.37333	0.55977
66.89074	0.55719
67.49093	0.55655
68.13252	0.55848
68.73272	0.55832
69.39500	0.55993
70.00555	0.55848
70.68853	0.56170
71.37151	0.55687
71.97170	0.55703
72.62364	0.55977
73.23418	0.56041
73.82403	0.55977
74.38283	0.56089
75.03477	0.56347
75.67636	0.56218
76.32829	0.56138
76.98023	0.56749
77.68391	0.56572
78.42898	0.56814
79.12231	0.56685
79.84668	0.56556
80.72628	0.56942
